Station_Name,Transport_Mode,Line,Latitude,Longitude,Additional_Info
KHIRA NAGAR (SANTACRUZ-W),Bus,BEST,19.086957,72.838166,
NEHRU PLANETARIUM (WORLI),Bus,BEST,18.989397,72.813944,
JUHU BUS STATION,Bus,BEST,19.108396,72.826651,
E.S.I.S. LOCAL OFFICE POWAI,Bus,BEST,19.117329,72.889486,
I.T. PARK MAIN GATE (MALAD-E),Bus,BEST,19.176074,72.881132,
CHUNABHATTI,Bus,BEST,19.051813,72.867301,
MILIND NAGAR (BHANDUP-W),Bus,BEST,19.158798,72.931782,
"MUKUND COMPANY, P.W.D.OFFICE (KAMANI)",Bus,BEST,19.084256,72.890383,
"VISHAL HALL, PRAKASH STUDIO",Bus,BEST,19.118133,72.852248,
DOMNIC SCHOOL,Bus,BEST,19.126469,72.863733,
R.C.F.(CHEMBUR) HOSTEL,Bus,BEST,19.039258,72.893271,
SUYASH SHOPPING CENTRE,Bus,BEST,19.175991,72.877595,
KASHI VILLAGE,Bus,BEST,19.27395,72.885661,
SHIVAJI CHOWK (NERUL),Bus,BEST,19.044255,73.023211,
ZAKERIA MASJID,Bus,BEST,18.952714,72.833232,
"MALLET BUNDER, RAILWAY CROSSING",Bus,BEST,18.958929,72.846055,
EVERARD SOCIETY,Bus,BEST,19.049496,72.877363,
SAMRAT ASHOK NAGAR (DEONAR),Bus,BEST,19.054495,72.911563,
HOLY SPIRIT HOSPITAL (ANDHERI-E),Bus,BEST,19.127139,72.867326,
"SSC BOARD OFFICE, ST.LAWRENCE SCHOOL (VASHI)",Bus,BEST,19.074164,73.001245,
BHANDUP PUMPING CENTRE,Bus,BEST,19.154409,72.957706,
AJARA BANK,Bus,BEST,19.231005,72.825344,
HIRANANDANI GARDEN (POWAI),Bus,BEST,19.115764,72.908884,
SAMRAT HOTEL (CHURCHGATE),Bus,BEST,18.930711,72.826366,
GODREJ CHOWK (KEMPS CORNER),Bus,BEST,18.96397,72.808289,
"PODDAR HOSPITAL (WORLI), SIDDHARTH NAGAR",Bus,BEST,19.003185,72.81587,
SHIPPING CORPORATION (POWAI),Bus,BEST,19.123132,72.898379,
SHREYAS CINEMA,Bus,BEST,19.092501,72.910925,
NAVA GAON (DAHISAR-W),Bus,BEST,19.251449,72.85374,
HITCO,Bus,BEST,19.2799,72.877353,
PENKARPADA,Bus,BEST,19.263492,72.872253,
PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),Bus,BEST,19.21611,72.828533,
MAHINDRA COMPANY GATE (B.H.A.D. COLONY),Bus,BEST,19.205391,72.8648,
SANTOSH NAGAR (EXTENSION),Bus,BEST,19.167291,72.876791,
LIBRA SOCIETY,Bus,BEST,19.198995,72.821909,
VATSALABAI DESAI CHOWK (HAJI ALI),Bus,BEST,18.97598,72.812114,
BALKANJI BARI SCHOOL,Bus,BEST,19.084712,72.832704,
NAIR HOSPITAL,Bus,BEST,18.973856,72.822675,
ADARSH HIGH SCHOOL (ANIK),Bus,BEST,19.021995,72.875943,
LOKIM COMPANY,Bus,BEST,19.22987,72.976612,
AGARKAR CHOWK (ANDHERI-E),Bus,BEST,19.118085,72.848113,
GHATLA MUNICIPAL SCHOOL,Bus,BEST,19.052714,72.906966,
BORIVALI (W) BUS STATION,Bus,BEST,19.23235,72.85705,
SAHAR CARGO COMPLEX,Bus,BEST,19.097506,72.865337,
NAVY NAGAR (COLABA),Bus,BEST,18.907471,72.808796,
KANDIVALI STATION (W),Bus,BEST,19.205239,72.85125,
VASHI VILLAGE,Bus,BEST,19.069351,72.988948,
CHAKALA,Bus,BEST,19.115119,72.858655,
SHIVNERI BUILDING (BORIVALI -W),Bus,BEST,19.227047,72.824425,
MULUND SONAPUR,Bus,BEST,19.17825,72.953798,
BABU GENU MARKET,Bus,BEST,19.095932,72.904224,
NADKARNI PARK WELFARE CENTRE,Bus,BEST,19.016144,72.863082,
RADHA SILK MILL,Bus,BEST,19.126121,72.855512,
SARASWATI VIDYAMANDIR (MAHIM),Bus,BEST,19.034538,72.847752,
BEST POWER HOUSE (KUSSARA),Bus,BEST,18.970095,72.845497,
"SHIVNER CHOWK, GANESH MANDIR (GHATKOPAR-E)",Bus,BEST,19.082058,72.912524,
PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),Bus,BEST,19.220185,72.829119,
JAMA MASJID (MIRA ROAD),Bus,BEST,19.284515,72.857496,
GIRISHIKHAR,Bus,BEST,19.235973,72.87272,
KAMALA VIHAR SPORTS COMPLEX (POISAR),Bus,BEST,19.212723,72.843257,
FAROOKH VIDYALAYA,Bus,BEST,19.131618,72.847486,
AMBAWADI,Bus,BEST,19.24053,72.859691,
MOVIE STAR TALKIES (GOREGAON-W),Bus,BEST,19.1517,72.8469333,
E.S.I.S.HOSPITAL (THANE),Bus,BEST,19.20378,72.954206,
VIKHROLI STATION ROAD (E),Bus,BEST,19.109291,72.933453,
"KEVA FRAGRANCES, KELKAR COMPANY",Bus,BEST,19.184474,72.948312,
SHASTRI NAGAR (GOREGAON-W),Bus,BEST,19.159282,72.836554,
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),Bus,BEST,19.127112,72.83691,
SHANGRILA COMPANY,Bus,BEST,19.155619,72.93742,
"D.N.NAGAR, BARFIWALA VIDYALAYA",Bus,BEST,19.124136,72.830478,
DR.BHADKAMKAR ROAD,Bus,BEST,18.960066,72.817303,
NERUL SECTOR 2,Bus,BEST,19.044618,73.017777,
NEHRU NAGAR (KURLA-E),Bus,BEST,19.061875,72.883704,
MAROL LIONS CLUB,Bus,BEST,19.109572,72.875243,
"TALAVALI NAKA, NOCIL COMPANY",Bus,BEST,19.130744,73.003549,
JANKALYAN NAGAR,Bus,BEST,19.19967,72.818847,
CANOSSA SCHOOL (ANDHERI-E),Bus,BEST,19.125015,72.865131,
ELCO MARKET,Bus,BEST,19.055568,72.832327,
JUHU BUS STATION,Bus,BEST,19.108206,72.826594,
JAMA MASJID (POWAI),Bus,BEST,19.113332,72.90265,
LASHYACHANDI SOCIETY,Bus,BEST,19.17204,72.87118,
"NAHUR VILLAGE, MEHUL CINEMA",Bus,BEST,19.165928,72.949178,
KURLA STATION (W),Bus,BEST,19.067393,72.879093,
"GOVANDI STATION (E), PATWARDHAN SCHOOL",Bus,BEST,19.053854,72.913359,
ADDITIONAL C.P.OFFICE (BANDRA-W),Bus,BEST,19.062373,72.822298,
BYCULLA STATION (E),Bus,BEST,18.977965,72.833764,
JOHAR CHOWK (BHENDI BAZAAR),Bus,BEST,18.959173,72.831642,
ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E),Bus,BEST,19.239547,72.847213,
KOKANI PADA (BORIVALI -E),Bus,BEST,19.24742,72.870416,
MOTI MAHAL (BANDRA-W),Bus,BEST,19.059335,72.832182,
NOVELTY SILK MILL (DAHISAR-E),Bus,BEST,19.253443,72.8656,
JUHU BEACH,Bus,BEST,19.096471,72.827839,
SAHYADRI NAGAR (CHARKOP),Bus,BEST,19.210825,72.828318,
BHARAT NAGAR (BANDRA-E),Bus,BEST,19.065258,72.854686,
BANDRA COLONY BUS STATION,Bus,BEST,19.061651,72.850736,
RAJKUMAR (ANDHERI-W),Bus,BEST,19.126337,72.838517,
SAVARKAR NAGAR,Bus,BEST,19.24299,72.865216,
NAHUR RAILWAY STATION,Bus,BEST,19.153831,72.943666,
WORLD TRADE CENTRE,Bus,BEST,18.914923,72.818699,
JUIPADA VILLAGE,Bus,BEST,19.051484,73.016877,
"DNYANSADHANA COLLEGE, KOPARI",Bus,BEST,19.183942,72.965027,
COMRADE P.K.KURNE CHOWK (WORLI ),Bus,BEST,19.006287,72.820863,
CHAINANI ELDER S HOME,Bus,BEST,19.166849,72.963543,
MANKHURD STATION (NORTH),Bus,BEST,19.050353,72.933995,
ASIAN PAINTS,Bus,BEST,19.159214,72.937486,
AGARI PADA (AAREY COLONY),Bus,BEST,19.1589,72.88075,
SAHAR CARGO COMPLEX,Bus,BEST,19.097407,72.865423,
S.G.BARVE MARG NAKA (KURLA-E),Bus,BEST,19.057378,72.887924,
KHODADAD CIRCLE (DADAR TT),Bus,BEST,19.016848,72.847298,
KANJUR MARG STATION (W),Bus,BEST,19.130756,72.92865,
VIDYA VIHAR BUS STATION (W),Bus,BEST,19.080129,72.896637,
BHAGWATI HOSPITAL,Bus,BEST,19.240771,72.854574,
RABALE NAKA,Bus,BEST,19.142706,73.002165,
SRUSHTI,Bus,BEST,19.270166,72.868625,
ASALPHA VILLAGE,Bus,BEST,19.096083,72.895501,
MITHAGAR,Bus,BEST,19.16291,72.95493,
L.I.C COLONY (KHAR-W),Bus,BEST,19.066118,72.829801,
SHAMRAO VITHAL BANK (CHEMBUR),Bus,BEST,19.059799,73.003274,
VESAVA-YARI ROAD BUS STATION,Bus,BEST,19.139558,72.808584,
CHIRAG NAGAR,Bus,BEST,19.086616,72.897585,
RAM GANESH GADKARI CHOWK (DADAR-W),Bus,BEST,19.026421,72.841032,
"MITH CHOWKY, KAVI.V.R.KANT CHOWK",Bus,BEST,19.19558,72.835044,
GHATKOPAR BUS STATION,Bus,BEST,19.088004,72.918547,
ROYAL COLLEGE,Bus,BEST,19.269725,72.870709,
KAMAL AMROHI STUDIO,Bus,BEST,19.133656,72.874651,
JIJAMATA VIDYALAYA (MALAD-E),Bus,BEST,19.188091,72.865247,
ANITA NAGAR,Bus,BEST,19.197202,72.875921,
PT.PALUSKAR CHOWK (OPERA HOUSE),Bus,BEST,18.954997,72.816197,
PRINCESS STREET (KALBADEVI),Bus,BEST,18.94654,72.827075,
KURLA BUS STATION (E),Bus,BEST,19.064919,72.880928,
COCACOLA COMPANY,Bus,BEST,19.280728,72.926357,
DAHISAR STATION (W),Bus,BEST,19.250115,72.859067,
MAFCO MARKET (SANPADA),Bus,BEST,19.070332,73.009101,
INTER STATE BUS STATION (ANIK),Bus,BEST,19.042585,72.879181,
ADARSH NAGAR (JOGESHWARI-W),Bus,BEST,19.1459,72.831916,
DOMESTIC AIRPORT TERMINAL 1-A,Bus,BEST,19.093373,72.85578,
VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),Bus,BEST,18.942963,72.828113,
"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",Bus,BEST,18.967346,72.827362,
MHATRE PEN COMPANY,Bus,BEST,19.013301,72.837394,
KANJUR VILLAGE,Bus,BEST,19.132545,72.936254,
MAROL BHAVAN,Bus,BEST,19.112475,72.882692,
DATTANI PARK,Bus,BEST,19.211635,72.868648,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.043879,72.86399,
BEST POWER HOUSE (KUSSARA),Bus,BEST,18.968839,72.84527,
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",Bus,BEST,19.0235,72.852062,
R.T.O.(GHATKOPAR-E),Bus,BEST,19.073231,72.910532,
M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL),Bus,BEST,19.017465,72.888464,
"RETI BUNDER, KHARIGAON (KALWA)",Bus,BEST,19.210259,73.015457,
I.N.S.HAMALA (MAIN GATE) MARVE,Bus,BEST,19.19173,72.798524,
DATTANI PARK,Bus,BEST,19.211653,72.868249,
GHATKOPAR BUS STATION,Bus,BEST,19.087778,72.918595,
MADKEBUWA CHOWK (PAREL),Bus,BEST,19.004684,72.840753,
PATLI PADA,Bus,BEST,19.246077,72.976015,
YASHODHAN NAGAR (THANE),Bus,BEST,19.208478,72.954054,
MAHIM PHATAK,Bus,BEST,19.042884,72.845399,
KAPILVASTU BUDDHA VIHAR (KALINA),Bus,BEST,19.074955,72.860552,
HOLY NAME SCHOOL (COLABA),Bus,BEST,18.923162,72.831679,
PATHANWADI,Bus,BEST,19.180969,72.858587,
HIRADEVI MANDIR,Bus,BEST,19.157598,72.78657,
ASMITA JYOTI,Bus,BEST,19.196397,72.826865,
SANTOSH NAGAR (EXTENSION),Bus,BEST,19.167472,72.876668,
SWAMI DAYANAND SARASWATI CHOWK (FORT),Bus,BEST,18.936275,72.837536,
CHAKALA CIGARETTE FACTORY,Bus,BEST,19.1067,72.859658,
MATUNGA STATION (E),Bus,BEST,19.026779,72.850663,
DATTANI PARK,Bus,BEST,19.21169,72.869199,
BUILDING NO.5-N.G.PARK,Bus,BEST,19.243137,72.870067,
"GHATLA VILLAGE, GAJANAN PATIL MARG",Bus,BEST,19.052948,72.905597,
ABHINAV NAGAR,Bus,BEST,19.2316667,72.8679333,
DONGRE WADI,Bus,BEST,19.244935,72.869048,
A.P.M.C SECTOR 26,Bus,BEST,19.086891,73.010608,
MIRA ROAD MARKET,Bus,BEST,19.278237,72.858232,
KINGSTON SEZ (POWAI),Bus,BEST,19.115846,72.911945,
MIRA ROAD SECTOR 8,Bus,BEST,19.277211,72.86552,
"SHIVNER CHOWK, GANESH MANDIR (GHATKOPAR-E)",Bus,BEST,19.082113,72.912695,
NAVAPADA (VIDYAVIHAR-W),Bus,BEST,19.157724,72.876349,
AJIT GLASS FACTORY,Bus,BEST,19.146404,72.84297,
"MUNICIPAL GARDEN, BAND STAND (BANDRA-W)",Bus,BEST,19.046986,72.820021,
"E.S.I.S HOSPITAL, MIDC POLICE STATION",Bus,BEST,19.117816,72.867302,
BANDRA COLONY BUS STATION,Bus,BEST,19.06157,72.851049,
ADARSH HIGH SCHOOL,Bus,BEST,19.022031,72.875933,
GANDHI MAIDAN (WORLI),Bus,BEST,19.002031,72.8191,
SANT GADGE MAHARAJ CHOWK (SAATRASTA),Bus,BEST,18.98087,72.82757,
SHETTY VIDYALAYA (POWAI),Bus,BEST,19.115519,72.905862,
PASCALWADI,Bus,BEST,19.142874,72.79841,
MUNICIPAL GARAGE (WORLI),Bus,BEST,18.995499,72.819058,
"N.L.COMPLEX, RIDDHI SIDDHI SOCIETY (DAHISAR-E)",Bus,BEST,19.260182,72.865349,
DAIRY RESEARCH INSTITUTE,Bus,BEST,19.152235,72.867314,
BIRLA COMPANY,Bus,BEST,19.136574,72.929561,
MAHARASHTRA STATE CO-OPERATIVE BANK,Bus,BEST,19.069954,73.002032,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.932728,72.829013,
ANIRUDDHA BHAVAN,Bus,BEST,19.053029,73.01664,
CUFFE PARADE POLICE STATION,Bus,BEST,18.912013,72.818113,
"JITENDRA MARG, POST OFFICE",Bus,BEST,19.180232,72.850087,
RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR),Bus,BEST,19.043792,72.921123,
LOKMANYA TILAK HOSPITAL (SION),Bus,BEST,19.036252,72.860252,
KHADI BHANDAR,Bus,BEST,18.93703,72.83163,
SUYASH SHOPPING CENTRE,Bus,BEST,19.176344,72.877804,
SHRAWAN YASHWANTE CHOWK (KALA CHOWKY),Bus,BEST,18.987592,72.841525,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.043499,72.863515,
ZULELAL CHOWK,Bus,BEST,19.143265,72.824284,
ANTOP HILL,Bus,BEST,19.026824,72.866308,
STRAND CINEMA,Bus,BEST,18.918652,72.82873,
SIR ALIYAWAR JUNG INSTITUTE(BANDRA-W),Bus,BEST,19.052154,72.83422,
ADV. PALJIBHAI BORICHA CHOWK,Bus,BEST,19.14681,72.828436,
HABALEPADA,Bus,BEST,19.163834,72.884446,
CHARNI ROAD RAILWAY STATION,Bus,BEST,18.950881,72.820947,
A.H.ANSARI CHOWK (NAGPADA),Bus,BEST,18.970439,72.832658,
J.B.NAGAR (ANDHERI-E),Bus,BEST,19.111827,72.868722,
"ALBERT ROAD, TANAJI MALUSARE CHOWK",Bus,BEST,18.984566,72.842344,
"MALVANI BLOCK NO.5, POLICE STATION",Bus,BEST,19.192535,72.82201,
JAIN MANDIR (GHATKOPAR-E),Bus,BEST,19.081651,72.90803,
DENA BANK (JOGESHWARI-E),Bus,BEST,19.133869,72.849823,
MINERVA CINEMA,Bus,BEST,18.963653,72.817784,
JUHU TARA ROAD,Bus,BEST,19.090066,72.827492,
"KHAR, S.V. ROAD",Bus,BEST,19.0699,72.837789,
KOKAN NAGAR (BHANDUP-W),Bus,BEST,19.145951,72.928714,
BHAYANDER RAILWAY STATION (W),Bus,BEST,19.312138,72.851874,
KALIDAS NATYAGRUH (MULUND-W),Bus,BEST,19.173498,72.949634,
VASHI VILLAGE,Bus,BEST,19.031359,72.887195,
NEW LINK ROAD JUNCTION (KANDIVALI-W),Bus,BEST,19.212583,72.836743,
BUILDING NO.5-N.G.PARK,Bus,BEST,19.243137,72.870181,
"BRAHMAND, AZAD NAGAR BUS STATION",Bus,BEST,19.247747,72.985859,
HANUMAN NAGAR (MALAD-E),Bus,BEST,19.172322,72.874279,
POLICE STATION (PANT NAGAR),Bus,BEST,19.085971,72.91469,
SHILP CHOWK,Bus,BEST,19.04679,73.069801,
SHITALADEVI TEMPLE (MAHIM),Bus,BEST,19.035446,72.841633,
KANJUR MARG STATION (W),Bus,BEST,19.130756,72.92865,
SHEETAL TALAO,Bus,BEST,19.084288,72.880615,
CHARKOP EKDANT SOCIETY,Bus,BEST,19.218001,72.820163,
"SHELL COLONY, SAMAJ MANDIR HALL (CHEMBUR)",Bus,BEST,19.062285,72.891998,
SHREYAS CINEMA,Bus,BEST,19.093143,72.912274,
BHARATMATA CINEMA,Bus,BEST,18.995277,72.837312,
CHANDIVALI VILLAGE,Bus,BEST,19.114116,72.899124,
INDIAN OIL NAGAR (ANDHERI-W),Bus,BEST,19.128751,72.828963,
VESAVA-YARI ROAD BUS STATION,Bus,BEST,19.139459,72.808451,
SANT JAGNADE CHOWK (LALBAUG),Bus,BEST,18.993262,72.836601,
SEEPZ BUS STATION,Bus,BEST,19.124549,72.872479,
CITYLIGHT CINEMA,Bus,BEST,19.031733,72.841294,
LOUISWADI,Bus,BEST,19.196454,72.962298,
GANESH MANDIR (BARVE NAGAR),Bus,BEST,19.095886,72.900908,
PANJARAPOL,Bus,BEST,19.045848,72.907842,
DR.AMBEDKAR NAGAR (CHEMBUR),Bus,BEST,19.063409,72.902535,
CHEETA CAMP,Bus,BEST,19.038384,72.944817,
SARVODAYA HOSPITAL (GHATKOPAR-W),Bus,BEST,19.08885,72.907097,
"WESTERN HOTEL, LAXMI BAUG",Bus,BEST,19.2764,72.888971,
MANKHURD STATION (SOUTH),Bus,BEST,19.045582,72.929949,
DON BOSCO/KHALSA COLLEGE,Bus,BEST,18.994673,72.853781,
LOKMANYA TILAK HOSPITAL (SION),Bus,BEST,19.037174,72.860641,
GURUDWAR CHOWK (ANDHERI-E),Bus,BEST,19.125637,72.862688,
CHENA BRIDGE,Bus,BEST,19.275785,72.916464,
SIDDHIVINAYAK MANDIR (PRABHADEVI),Bus,BEST,19.01775,72.831311,
SHREE PARLESHWAR SOCIETY,Bus,BEST,19.105898,72.846743,
VIJAY GARDEN,Bus,BEST,19.260116,72.969386,
PRABODHANKAR THACKERAY CHOWK (DADAR-W),Bus,BEST,19.019398,72.837038,
GELDA NAGAR,Bus,BEST,19.09727,72.907797,
TEMBIPADA PIPE LINE (BHANDUP),Bus,BEST,19.15531,72.929263,
MALAD STATION (W),Bus,BEST,19.187936,72.84663,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.041331,72.86327,
SWAMI DAYANAND SARASWATI CHOWK (FORT),Bus,BEST,18.934414,72.83787,
MAHARASHTRA NAGAR (THANE),Bus,BEST,19.226699,72.970126,
RALLI WOLF,Bus,BEST,19.170606,72.940346,
FOREST STREET (POWAI),Bus,BEST,19.114896,72.908552,
SHIVAJI NAGAR (GOVANDI) POST OFFICE,Bus,BEST,19.062194,72.921803,
SION KOLIWADA,Bus,BEST,19.039868,72.864686,
GOLDEN CHEMICALS (DAHISAR-E),Bus,BEST,19.262156,72.873643,
ST.MARY SCHOOL (DAHISAR-E),Bus,BEST,19.25684,72.866958,
V.J.T.I.COLLEGE,Bus,BEST,19.023683,72.854513,
LAXMI NAGAR (GHATKOPAR-E),Bus,BEST,19.089675,72.916247,
"GAUTAM NAGAR, DEONAR ABATTOIR",Bus,BEST,19.058425,72.913966,
"DR.AMBEDKAR UDYAN, POWAI",Bus,BEST,19.126961,72.894243,
ADISHAKTI NAGAR (PIPE LINE),Bus,BEST,19.1854667,72.9466,
EVERARD NAGAR,Bus,BEST,19.05075,72.874674,
KURLA (W) LEVEL CROSSING,Bus,BEST,19.05409,72.868108,
PUNJAB FOUNDRY (MIRA ROAD),Bus,BEST,19.276035,72.882045,
ISHWARBHAI PATEL ROAD,Bus,BEST,19.161227,72.853912,
SAHAKARI BHANDAR (JUHU),Bus,BEST,19.103603,72.832347,
AAREY PUMP HOUSE,Bus,BEST,19.154019,72.87522,
MADKEBUWA CHOWK (PAREL),Bus,BEST,19.002966,72.838769,
GHATKOPAR STATION (E),Bus,BEST,19.084939,72.907829,
TANK BUNDER,Bus,BEST,18.988887,72.845703,
JAWAHAR NAGAR (GOREGAON-W),Bus,BEST,19.159867,72.845899,
DR.K.B.HEDGEWAR CHOWK BHANDUP SONAPUR,Bus,BEST,19.163813,72.938474,
TRIVENI NAGAR,Bus,BEST,19.181911,72.863986,
ANAND NAGAR (DAHISAR),Bus,BEST,19.258104,72.864485,
AIR INDIA QUARTERS,Bus,BEST,19.081401,72.870135,
NEW CUSTOM HOUSE,Bus,BEST,18.934027,72.839807,
CHITRANAGRI ENTRY GATE,Bus,BEST,19.165566,72.878161,
BHANDUP STATION (W) ROAD,Bus,BEST,19.145997,72.935767,
HASRAT MOHANI CHOWK,Bus,BEST,18.966543,72.828578,
SEEPZ VILLAGE,Bus,BEST,19.129963,72.878531,
PICNIC POINT ROAD,Bus,BEST,19.225067,72.884247,
BANDRA (W) BUS STATION,Bus,BEST,19.054173,72.840005,
"NAVSENA GATE, KIROL VILLAGE",Bus,BEST,19.08255,72.895724,
SHIVSHRUSHTI (KURLA-E),Bus,BEST,19.055307,72.882804,
BORIVALI (E) STATION,Bus,BEST,19.231866,72.857699,
JOHNSON & JOHNSON COMPANY,Bus,BEST,19.174916,72.941943,
LOKHANDWALA COMPLEX JUNCTION (JOGESHWARI-W),Bus,BEST,19.141834,72.83094,
AIR INDIA QUARTERS,Bus,BEST,19.079801,72.86834,
GHATKOPAR STATION (W),Bus,BEST,19.085716,72.907554,
DEONAR VILLAGE,Bus,BEST,19.050215,72.919925,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.933811,72.827788,
MAHARSHI ARVIND CHOWK (MULUND-W),Bus,BEST,19.175432,72.952886,
NATIONAL (HINDUJA) HOSPITAL,Bus,BEST,19.034017,72.838765,
BYCULLA STATION (E),Bus,BEST,18.976014,72.83349,
"BYCULLA STATION (EAST), GLORIA CHURCH",Bus,BEST,18.975599,72.834753,
VATSALABAI DESAI CHOWK (HAJI ALI),Bus,BEST,18.979856,72.812481,
VIDYA NAGARI (KALINA) NORTH GATE,Bus,BEST,19.074047,72.852058,
VASHI BUS STATION,Bus,BEST,19.075863,72.997967,
ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E),Bus,BEST,19.213149,72.861886,
GAWANGAON REFINERIES,Bus,BEST,19.00998,72.898345,
MANKHURD STATION (NORTH),Bus,BEST,19.049196,72.931696,
VASANTRAO NAIK CHOWK (TARDEO),Bus,BEST,18.968529,72.81515,
STATE BANK (GOREGAON-W),Bus,BEST,19.17402,72.841915,
KAPILVASTU BUDDHA VIHAR (KALINA),Bus,BEST,19.074855,72.860647,
JASLOK HOSPITAL,Bus,BEST,18.973041,72.809363,
"KHAR, LINKING ROAD",Bus,BEST,19.072852,72.834148,
LOKMANYA TILAK HOSPITAL (SION),Bus,BEST,19.037969,72.861229,
SHIVAJI CHOWK (MULUND-W),Bus,BEST,19.175963,72.937683,
JOHN BAPTIST ROAD,Bus,BEST,19.047948,72.825854,
SHANTARAM PATIL CHOWK (VASHI),Bus,BEST,19.072113,73.002251,
SHREYAS CINEMA,Bus,BEST,19.092872,72.912284,
ERLA MASJID,Bus,BEST,19.111691,72.83734,
"DR.DATTA SAMANT CHOWK,SAKI NAKA",Bus,BEST,19.102683,72.885614,
ISMAIL YUSUF COLLEGE,Bus,BEST,19.135426,72.855021,
SHIVAJI NAGAR BUS STATION,Bus,BEST,19.06618,72.929299,
ATMARAM NAGAR (SRUSHTI),Bus,BEST,19.263717,72.871749,
N.M.JOSHI MARG POLICE STATION,Bus,BEST,18.991,72.831636,
KACHPADA,Bus,BEST,19.188064,72.835819,
SHREE KRISHNA NAGAR (BORIVALI -E),Bus,BEST,19.23305,72.8643,
PARSI GENERAL HOSPITAL,Bus,BEST,18.96823,72.803451,
TOLANI NAKA,Bus,BEST,19.129668,72.865537,
SANT JAGNADE CHOWK (LALBAUG),Bus,BEST,18.991952,72.83645,
GORAI CREEK,Bus,BEST,19.232731,72.826247,
NAV SOCIETY,Bus,BEST,19.102252,72.853199,
"KRISHNA BAUG, FINE ARTS SOCIETY (CHEMBUR)",Bus,BEST,19.060064,72.896731,
ANAND NAGAR (OSHIWARA),Bus,BEST,19.15023,72.836142,
CUFFE PARADE POLICE STATION,Bus,BEST,18.91195,72.818189,
RAMADA HOTEL (POWAI),Bus,BEST,19.136494,72.899382,
GURUDWAR (MALAD-W),Bus,BEST,19.182342,72.817844,
SANT RAJINDER SINGH ASHRAM,Bus,BEST,19.112857,73.002471,
BANDRA (E) BUS STATION,Bus,BEST,19.056037,72.844858,
KISAN NAGAR JUNCTION,Bus,BEST,19.193463,72.95394,
GATE WAY PLAZA (POWAI),Bus,BEST,19.122784,72.913036,
COCACOLA COMPANY,Bus,BEST,19.280728,72.926728,
BIRLA KRIDA KENDRA,Bus,BEST,18.954616,72.814687,
"GULAL WADI, YADNIK CHOWK",Bus,BEST,18.956071,72.827723,
SHETHIYA NAGAR,Bus,BEST,19.097995,72.887935,
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),Bus,BEST,18.940934,72.833165,
HINDUSTAN PETROLEUM (REAY ROAD),Bus,BEST,18.98125,72.85585,
ANJEERWADI,Bus,BEST,18.973281,72.840272,
MAXUS MALL (BHAYANDER-W),Bus,BEST,19.295008,72.850411,
"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",Bus,BEST,19.108733,72.877334,
MHADA COLONY (KANDIVALI-E),Bus,BEST,19.196018,72.872574,
MANDLI TALAO,Bus,BEST,19.299344,72.850018,
CHARKOP SECTOR 2,Bus,BEST,19.215429,72.824463,
KASTURI VIDYALAYA,Bus,BEST,19.152077,72.939274,
KURLA BUS STATION (E),Bus,BEST,19.064403,72.880187,
BAIL BAZAR,Bus,BEST,19.085499,72.881584,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.936042,72.827454,
"SAMATA NAGAR, BONKODE",Bus,BEST,19.094752,73.005631,
EKTA VIVEK BUILDING,Bus,BEST,19.258124,72.851919,
RAM GANESH GADKARI CHOWK (DADAR-W),Bus,BEST,19.024117,72.841081,
ANKUR PALACE,Bus,BEST,19.222682,72.849574,
TAGORE NAGAR JUNCTION (KANJURMARG-E),Bus,BEST,19.124288,72.932757,
WADALA MONORAIL STATION ROAD,Bus,BEST,19.03662,72.873475,
DHARAVI FLYOVER,Bus,BEST,19.046265,72.850204,
SURUCHI,Bus,BEST,19.207694,72.864466,
TADWADI (MAZGAON),Bus,BEST,18.965267,72.838996,
BAHAR CINEMA,Bus,BEST,19.112271,72.854627,
INDIRA NAGAR (SEWREE),Bus,BEST,18.99265,72.854646,
SARDAR NAGAR NO.4 (GTB NAGAR),Bus,BEST,19.035714,72.867576,
COMMUNITY HALL (BANDRA-E),Bus,BEST,19.064432,72.849052,
MARSHAL WADI,Bus,BEST,19.179967,72.797851,
CEAT COMPANY,Bus,BEST,19.155023,72.943399,
SHOPPING PLAZA,Bus,BEST,19.111306,72.897462,
